id,account_id,name,email,phone,title,status,monday_item_id,created_at,updated_at,company,department,mobile,address,city,state,country,website,birthday,notes,labels,source,google_resource_name,custom,description,company_id,owner_id,enrich_pending,enrich_asked_at
2233b9e7-80ac-4704-a855-aba16506f0a1,,Solcellekraft AS,,,,,,2026-07-08 13:57:12.425884+00,2026-07-08 15:37:37.303214+00,Solcellekraft AS,,,,,,Norway,,,,"{EPC/Installer,Norway,""Solar PV""}",google,,{},Norwegian solar installer/EPC (name translates to 'solar cell power').,,,f,
22471e70-514f-4b4a-840f-15a5aabef8cc,,United Ltd.,sales@urecorp.com,+88635780011,,,,2026-07-08 13:57:26.281463+00,2026-07-08 15:37:37.303214+00,"United Renewable Energy Co., Ltd.",,,,,,Taiwan,https://www.urecorp.com,,,"{""Module Mfr"",Taiwan,""Solar PV""}",google,,{},Taiwanese manufacturer of high-efficiency solar PV modules and cells.,,,f,
2263e1aa-e186-4f8a-91f9-f373d41fd19b,,Benning KG,info@benning.de,+49 2871 93 0,,,,2026-07-08 13:55:41.30068+00,2026-07-08 15:37:37.303214+00,Benning Elektrotechnik und Elektronik GmbH &amp; Co. KG,,,,Bocholt,North Rhine-Westphalia,Germany,https://www.benning.de,,,"{""Inverter Mfr"",Germany,""Solar PV""}",google,,{},German manufacturer of power electronics including battery chargers and inverters.,,,f,
2265e3d1-492c-4375-bec4-2c3778843125,,SHENZHEN LIMITED,,+8675588609397,,,,2026-07-08 13:57:06.952421+00,2026-07-08 15:37:37.303214+00,SHENZHEN UZ ENERGY LIMITED,,,,Shenzhen,Guangdong,China,,,,"{Battery/Storage,China,Storage}",google,,{},Shenzhen-based supplier of energy storage battery products.,,,f,
227dd9ef-c0a0-4a30-9224-8aac3a4ca04b,,Zhejiang Ltd.,sav@sav-digital.com,+86 576 8817 7988,,,,2026-07-08 13:57:39.383534+00,2026-07-08 15:37:37.303214+00,"Zhejiang Sav Digital Energy  Technology Co., Ltd.",,,,,Zhejiang,China,https://www.sav-digitalpower.com,,,"{""Inverter Mfr"",China,Storage}",google,,{},Zhejiang manufacturer of digital power and energy storage inverter equipment.,,,f,
22b66acb-214f-40f8-9d38-c2293e0c70cf,,Carlo GmbH,info@gavazzi.de,+49 6151 81000,,,,2026-07-08 13:55:45.397683+00,2026-07-08 15:37:37.303214+00,Carlo Gavazzi GmbH,,,,,,Germany,https://www.gavazzi.de,,,"{Metering/Monitoring,Germany,""Solar PV""}",google,,{},"German unit of Carlo Gavazzi, maker of energy meters and monitoring/control components.",,,f,
22bc43bc-f56f-426c-bc9e-beacd1e65a54,,Elum Energy,contact@elum-energy.com,+33 1 84256947,,,,2026-07-08 13:55:58.957265+00,2026-07-08 15:37:37.303214+00,Elum Energy,,,,,,France,https://www.elum-energy.com,,,"{Software,France,Storage}",google,,{},Provides energy management software for battery storage and microgrid systems.,,,f,
22c8c263-ae8c-4c17-9e4e-10dae9beac90,,INSYS GmbH,info@insys-icom.de,+49 941 586920,,,,2026-07-08 13:56:24.506833+00,2026-07-08 15:37:37.303214+00,INSYS icom GmbH,,,,Regensburg,Bavaria,Germany,https://www.insys-icom.com,,,"{Metering/Monitoring,Germany,Grid}",google,,{},German maker of industrial routers and remote monitoring/telemetry devices used in energy systems.,,,f,
22f6c0ce-06e3-43d9-8dc9-5d1b80152c3b,,Sun Ballast,marketing@sunballast.com,+39 0522 960926,,,,2026-07-08 13:57:16.163353+00,2026-07-08 15:37:37.303214+00,Sun Ballast,,,"Via Danubio, 8",Reggio Emilia,Emilia-Romagna,Italy,https://www.sunballast.com/,,,"{Mounting/Tracker,Italy,""Solar PV""}",google,,{},Manufactures ballasted mounting structures for flat-roof photovoltaic installations.,,,f,
2322e489-a7fe-4356-a253-59b5ab2485c5,,EEPro KG,office@eepro.energy,+494035015000,,,,2026-07-08 13:55:57.175415+00,2026-07-08 15:37:37.303214+00,EEPro Operations GmbH &amp; Co. KG,,,,,,Germany,https://www.eepro.energy,,,"{EPC/Installer,Germany,""Solar PV""}",google,,{},German energy services company operating in the solar PV sector.,,,f,
23418133-8dbe-4b35-947c-9b1904f88643,,Sunday AS,,,,,,2026-07-08 13:57:16.582172+00,2026-07-08 15:37:37.303214+00,Sunday Power AS,,,,,,Norway,https://www.sundaypower.no,,,"{EPC/Installer,Norway,Residential}",google,,{},Norwegian company offering solar power installation services.,,,f,
235aa289-2fd8-4bf3-99c8-66352c7dd3a8,,Global Limited,info@globalsolarcouncil.org,,,,,2026-07-08 13:56:11.581254+00,2026-07-08 15:37:37.303214+00,Global Solar Council UK Limited,,,,London,,United Kingdom,https://www.globalsolarcouncil.org,,,"{Association,""United Kingdom"",""Solar PV""}",google,,{},"UK-registered arm of the Global Solar Council, an international solar industry association.",,,f,
235b56ab-92cc-46ed-ac43-8f79e337daef,,Guangdong ，LTD.,1092369059@qq.com,+86 18929904920,,,,2026-07-08 13:56:14.526664+00,2026-07-08 15:37:37.303214+00,Guangdong Nre Technology Co.，LTD.,,,,Foshan,Guangdong,China,https://http：//www.fsnre.com,,,"{Cable/BOS,China,""Solar PV""}",google,,{},Guangdong-based supplier of new energy equipment and balance-of-system components.,,,f,
23771b73-04e0-45d5-b2d3-3cf19d89aedb,,Huizhou Ltd.,,+86 0752-3528 620,,,,2026-07-08 13:56:21.371523+00,2026-07-08 15:37:37.303214+00,"Huizhou Singamas Energy Equipment Co., Ltd.",,,,Huizhou,Guangdong,China,https://www.hsclgd.com/html/ch/index.htm,,,"{Battery/Storage,China,Storage}",google,,{},Huizhou manufacturer of energy equipment including containerized storage systems.,,,f,
23bfbf3a-231f-4023-80b2-ecfdb3484671,,LumenHaus GmbH,jessica.chen@lumenhaus.com,+4915125744444,,,,2026-07-08 13:56:36.475568+00,2026-07-08 15:37:37.303214+00,LumenHaus GmbH,,,,,,Germany,https://www.lumenhaus.de,,,"{EPC/Installer,Germany,Residential}",google,,{},German company offering residential solar installation and home energy solutions.,,,f,
23c398a9-5652-490b-961e-a7571a5f1adb,,Solvis d.o.o.,jasmina.novak@solvis.hr,+385914200888,,,,2026-07-08 13:57:13.93913+00,2026-07-08 15:37:37.303214+00,Solvis d.o.o.,,,,,,Croatia,https://www.solvis.hr,,,"{Distributor,Croatia,""Solar PV""}",google,,{},Croatian distributor/installer of solar energy equipment.,,,f,
264d4f26-f697-4946-acef-ff00b733a5ac,,Scatec ASA,post@scatec.com,+4748085500,,,,2026-07-08 13:57:00.466301+00,2026-07-08 15:37:37.303214+00,Scatec ASA,,,,Oslo,,Norway,https://www.scatec.com,,,"{Developer/IPP,Norway,Utility-scale}",google,,{},Norwegian independent power producer developing solar and renewable energy plants.,,,f,
23c7b4fb-ad98-4f5f-bf3d-05eab1b99cdc,,VON GmbH,sales@vonardenne.com,+49 351 2637300,,,,2026-07-08 13:57:29.888081+00,2026-07-08 15:37:37.303214+00,VON ARDENNE GmbH,,,,Dresden,Saxony,Germany,https://www.vonardenne.com,,,"{""Cell/Wafer Mfr"",Germany,""Solar PV""}",google,,{},German maker of vacuum coating equipment used in solar cell and thin-film manufacturing.,,,f,
23d18df6-ee0e-4414-ad04-dd7c48ec4996,,LEF srl,,,,,,2026-07-08 13:56:34.619903+00,2026-07-08 15:37:37.303214+00,LEF srl,,,Viale Ludovico Ariosto 478,Sesto Fiorentino,Florence,Italy,https://www.lefgroup.com,,,"{Other,Italy}",google,,{},"Italian technology group serving electrical distribution, smart city and industrial power sectors.",,,f,
23d76319-bc63-4aca-ba57-f7793c4320e8,,HUAXIA LIMITED,penny@huaxiavent.com,+8676088508849,,,,2026-07-08 13:56:20.765144+00,2026-07-08 15:37:37.303214+00,HUAXIA NEW ENERGY LIMITED,,,"Building A3, Pujing Industrial Park, No. 17 Shabian Road, Torch Development Zone",Zhongshan,Guangdong,China,https://www.huaxiavent.com,,,"{Other,China,Storage}",google,,{},Manufactures ventilation and protection equipment for outdoor energy assets including storage and PV inverters.,,,f,
23f751dc-0b00-48ba-8558-0cf5b8772556,,Günder,onur@gunder.org.tr,+90 312 4181887,,,,2026-07-08 13:56:15.65092+00,2026-07-08 15:37:37.303214+00,Günder,,,,Ankara,,Turkey,https://www.gunder.org.tr,,,"{Association,Turkey,""Solar PV""}",google,,{},"GUNDER, the Turkish Solar Energy Industry Association.",,,f,
241131c5-4473-4211-9c94-36bf692c833a,,Winkelmann k.,marta.dominiak@winkelmann-construction.com,,,,,2026-07-08 13:57:32.601831+00,2026-07-08 15:37:37.303214+00,Winkelmann Foundation Screw PL Sp. z.o.o. Sp. k.,,,,,,Poland,https://www.winkelmann-construction.com,,,"{Mounting/Tracker,Poland,""Solar PV""}",google,,{},Polish maker of ground screw foundation systems used for solar mounting structures.,,,f,
24307bb0-2d6e-41a7-b23f-80b21f81400a,,node. GmbH,info@node.energy,+49 69 99999380,,,,2026-07-08 13:56:44.189083+00,2026-07-08 15:37:37.303214+00,node.energy GmbH,,,,Cologne,North Rhine-Westphalia,Germany,https://www.node.energy,,,"{Software,Germany,Grid}",google,,{},German provider of energy management and digital metering software.,,,f,
248060dd-308c-4dec-9924-b5be636ef0d0,,NextHeat GmbH,info@nextheat.de,,,,,2026-07-08 13:56:42.966159+00,2026-07-08 15:37:37.303214+00,NextHeat GmbH,,,,,,Germany,https://nextheat.de,,,"{Other,Germany}",google,,{},German company offering heat and energy technology solutions.,,,f,
1da64253-a00f-4e78-8832-42c6c6b06606,,REPT Ltd.,market@reptbattero.com,+86-0577-86865888,,,,2026-07-08 13:56:57.006717+00,2026-07-08 15:37:37.303214+00,"REPT BATTERO Energy Co., Ltd.",,,,,Zhejiang,China,https://www.reptbattero.com/,,,"{Battery/Storage,China,Storage}",google,,{},"Manufactures lithium-ion battery cells, packs and BMS for EVs and energy storage.",,,f,
1dafbc70-a081-4354-9d44-3ef514e50dd7,,next GmbH,,,,,,2026-07-08 13:56:42.875575+00,2026-07-08 15:37:37.303214+00,next mounting GmbH,,,,,,Germany,,,,"{Mounting/Tracker,Germany,""Solar PV""}",google,,{},German mounting systems provider for solar installations (no website on file).,,,f,
1de9c373-e277-44d8-83a7-f01042931001,,ERG LLC,energysales@erg.cn,,,,,2026-07-08 13:56:03.457632+00,2026-07-08 15:37:37.303214+00,ERG Energy LLC,,,"No. 2, Yongxing Road, Hairun Street, Sanmen County",Sanmen,Zhejiang,China,https://www.ergenergy.net,,,"{Battery/Storage,China,Storage}",google,,{},Develops vanadium redox flow battery stacks and energy storage systems.,,,f,
1dff7c12-5032-4fbb-9d48-a7466bfb1eda,,Contec GmbH,info@contec-de.com,+49 721 59793560,,,,2026-07-08 13:55:50.066389+00,2026-07-08 15:37:37.303214+00,Contec Deutschland GmbH,,,Noerdliche Uferstrasse 4-6,Karlsruhe,,Germany,https://www.contec-de.com,,,"{Other,Germany}",google,,{},"Makes flat roof, green roof and water management systems, including energy-focused green roofs.",,,f,
1e102b3b-797c-4e0a-a565-00ebff2b240e,,PVFARM,roberta@pvfarm.io,+447746356250,,,,2026-07-08 13:56:53.143792+00,2026-07-08 15:37:37.303214+00,PVFARM,,,"20411 SW Birch Street, Suite 200",Newport Beach,California,United States,https://pvfarm.io,,,"{Software,""United States"",""Solar PV"",Utility-scale}",google,,{},Provides design and layout software for utility-scale solar PV projects.,,,f,
1e10bf78-88cc-4170-a613-fe6976d283d0,,Pauselli s.r.l.,info@pauselligroup.com,+39 075 8540025,,,,2026-07-08 13:56:48.195521+00,2026-07-08 15:37:37.303214+00,Pauselli s.r.l.,,,"Via Antonio Mearelli, Zona Artigianale Cinquemiglia",Citta di Castello,Perugia,Italy,https://www.pauselligroup.com,,,"{Mounting/Tracker,Italy,""Solar PV""}",google,,{},Manufactures pile driver machines used to install solar panel mounting posts.,,,f,
1e1155e2-3b38-41be-9940-23f97f178f19,,FIER Unico,matteo.cattaneo@fiergroup.com,+39306480034,,,,2026-07-08 13:56:07.314075+00,2026-07-08 15:37:37.303214+00,FIER S.p.A a Socio Unico,,,"Via Cremona, 123",Manerbio,Brescia,Italy,https://WWW.TORRISOLARE.IT,,,"{""Module Mfr"",Italy,""Solar PV""}",google,,{},"Manufactures photovoltaic solar panels made in Italy, plus inverters and storage.",,,f,
1e1d1aac-e686-4a75-9511-999e66088df1,,Matari GmbH,hinz@matari-solar.de,+491717457675,,,,2026-07-08 13:56:37.95462+00,2026-07-08 15:37:37.303214+00,Matari GmbH,,,Carl-Backhaus-Str. 5,Ahrensburg,Schleswig-Holstein,Germany,https://www.matari.de,,,"{EPC/Installer,Germany,""Solar PV"",Residential}",google,,{},Regional solar PV and heat pump installer serving northern Germany.,,,f,
1e22bbf7-d63c-4fe7-8eee-18bdcf4af1e8,,RENA GmbH,info@rena.com,+49 7723 93130,,,,2026-07-08 13:56:56.344394+00,2026-07-08 15:37:37.303214+00,RENA Technologies GmbH,,,Hoehenweg 1,Guetenbach,,Germany,https://www.rena.com,,,"{Testing/Certification,Germany,""Solar PV""}",google,,{},Makes wet chemical processing equipment for semiconductor and solar cell manufacturing.,,,f,
1e23ffd3-cc99-491e-b82d-73211fc5865d,,AlSWEl Ltd.,,+8651188131666,,,,2026-07-08 13:55:32.83907+00,2026-07-08 15:37:37.303214+00,"AlSWEl New Energy Technology (Yangzhong) Co.,Ltd.",,,"No. 18, Alley 600, Nanchezhan Road, Huangpu District",Shanghai,,China,https://www.solplanet.net,,,"{""Inverter Mfr"",China,""Solar PV"",Storage}",google,,{},"Smart energy solutions provider making solar inverters, hybrid storage and EV chargers under Solplanet brand.",,,f,
1e86039f-a820-428a-839f-1ee36424c9e0,,Gentner Photovoltaik,service@gentner.de,+49 711 636720,,,,2026-07-08 13:56:11.14276+00,2026-07-08 15:37:37.303214+00,"Photovoltaik, Gentner Energy Media GmbH",,,,,,Germany,https://www.photovoltaik.eu,,,"{Association,Germany,""Solar PV""}",google,,{},"German trade publisher covering the photovoltaic industry (site unreachable, classified from domain).",,,f,
1e86581f-6b30-4f68-a02e-95ba608a40b0,,AG LTD,,+86-0514-89388918,,,,2026-07-08 13:55:31.379083+00,2026-07-08 15:37:37.303214+00,"AG ELECTRICAL TECHNOLOGY CO., LTD",,,"KeyanErlu, Yizheng",Yangzhou,Jiangsu,China,https://www.ag-elec.com,,,"{Cable/BOS,China,""EV Charging""}",google,,{},"Manufactures EV charging cables, sockets, portable chargers and adapters.",,,f,
1e9ff4c8-4109-4502-9f82-65032be3dfd3,,Guangdong Ltd.,sales@evaisun.com,86-769-8281-6073,,,,2026-07-08 13:56:13.875711+00,2026-07-08 15:37:37.303214+00,"Guangdong AiPower New Energy Technology  Co.,Ltd.",,,,,Guangdong,China,https://www.evaisun.com,,,"{Battery/Storage,China,""EV Charging""}",google,,{},"Manufactures EV chargers and lithium batteries for residential, commercial and industrial use.",,,f,
1ebfaecd-a342-4bff-adaa-eea15b5f0b0c,,Dynamic Industry,khs1221@dynamicindustry.kr,+82636364623,,,,2026-07-08 13:55:55.275009+00,2026-07-08 15:37:37.303214+00,Dynamic Industry,,,,,,South Korea,https://dynamicindustry.kr,,,"{Other,""South Korea""}",google,,{},South Korean industrial company (site blocked; classified from domain and name).,,,f,
1ec2b0f5-b9af-4756-8ce1-7f2f6cd0c072,,Hangzhou Ltd,sales@gerchamp.com,+8657187967915,,,,2026-07-08 13:56:16.749864+00,2026-07-08 15:37:37.303214+00,"Hangzhou Huasu Technology Co., Ltd",,,,,,China,https://www.gerchamp.com,,,"{Battery/Storage,China,Storage}",google,,{},"Delivers nickel-zinc battery cabinets and BMS for data centers, telecom and utilities.",,,f,
1ec55b12-50c5-4834-a4dc-103204b54055,,Renewables AG,info@renac.de,+49 30 587087000,,,,2026-07-08 13:56:56.422826+00,2026-07-08 15:37:37.303214+00,Renewables Academy (RENAC) AG,,,Schoenhauser Allee 10-11,Berlin,,Germany,https://www.renac.de,,,"{Research/Academic,Germany,""Solar PV""}",google,,{},"Renewables Academy providing training in renewable energy, energy efficiency and green finance.",,,f,
1ee6cf10-0bd0-4ba1-8e60-51ca8353faf7,,Verosoft,marketing@verosoftdesign.com,+114504195559,,,,2026-07-08 13:57:27.935477+00,2026-07-08 15:37:37.303214+00,Verosoft,,,,,,Canada,https://www.verosoftdesign.com,,,"{Software,Canada}",google,,{},Develops AI-powered enterprise asset management and CMMS software (TAG Mobi EAM).,,,f,
1eeb651e-fc02-42bd-876e-f56a3ade754c,,Shanghai Ltd.,sales@kukacable.com,+86-021-37110083,,,,2026-07-08 13:57:02.534008+00,2026-07-08 15:37:37.303214+00,"Shanghai Kuka Special Cable Co., Ltd.",,,"Building 15, No. 9655, Tingwei Highway, Tinglin Town, Jinshan District",Shanghai,,China,https://www.kukacable.com,,,"{Cable/BOS,China,""Solar PV""}",google,,{},"Manufactures solar cables, PV connectors and industrial cables.",,,f,
1ef8844c-8c7b-43ad-a530-447417fb0845,,Sitemark,,,,,,2026-07-08 13:57:08.793539+00,2026-07-08 15:37:37.303214+00,Sitemark,,,,,,Belgium,https://www.sitemark.com,,,"{Software,Belgium,""Solar PV""}",google,,{},Digital platform for automating inspections and asset management of renewable energy projects.,,,f,
1f243907-5209-4ed8-8359-8d7de08f5d1d,,EAS Energiesystemtechnik,info@eas-schneider.de,,,,,2026-07-08 13:55:55.936153+00,2026-07-08 15:37:37.303214+00,EAS Energiesystemtechnik,,,,Meissen,,Germany,https://www.eas-schneider.de/,,,"{Metering/Monitoring,Germany}",google,,{},"Manufactures switchboards, custom electrical constructions and industrial services.",,,f,
1f4c7680-2449-41da-9c26-3868c729e1bd,,Tata GmbH,scw.sales@tatasteeleurope.com,+496122707090,,,,2026-07-08 13:57:19.876853+00,2026-07-08 15:37:37.303214+00,Tata Steel Hille &amp; Müller GmbH,,,,,,Germany,https://www.tatasteelplating.com,,,"{Cable/BOS,Germany,""Solar PV""}",google,,{},Produces steel plating/coating materials including for solar cell applications.,,,f,
1f5b0ab1-c3db-4c92-8250-9363e2973cb2,,Technagon GmbH,office@technagon.de,+49 8555 5170000,,,,2026-07-08 13:57:20.443426+00,2026-07-08 15:37:37.303214+00,Technagon GmbH,,,Brunnwiesen 38,Grafenau,,Germany,http://www.technagon.de,,,"{Metering/Monitoring,Germany,""EV Charging""}",google,,{},Develops calibration-compliant EV charging stations and wallboxes made in Germany.,,,f,
1f6c8ed6-448b-43cf-b647-bde8b6229463,,Nanjing Ltd,info@elecrest.energy,,,,,2026-07-08 13:56:41.835891+00,2026-07-08 15:37:37.303214+00,"Nanjing Jingyi Power New Energy Co., Ltd",,,De Werf 11,The Hague,,Netherlands,https://elecrest.energy/,,,"{Metering/Monitoring,Netherlands,""EV Charging""}",google,,{},Manufactures DC fast chargers for electric vehicles under the HIMA series.,,,f,
1f73e16c-f023-4be9-8352-b2db9e420204,,Bamboo SL,contact@bambooenergy.tech,+34 661988490,,,,2026-07-08 13:55:38.552833+00,2026-07-08 15:37:37.303214+00,Bamboo Energy Platform SL,,,"Carrer de la Llacuna, 162, P2, Sant Marti",Barcelona,,Spain,https://www.bambooenergy.tech/en,,,"{Software,Spain,Grid}",google,,{},SaaS platform aggregating and managing distributed flexibility resources for utilities and energy communities.,,,f,
1fa241cf-a291-4432-bbfe-81e355a2e989,,Ariadna Grid,info@ariadnagrid.com,+ 34 946 559 270,,,,2026-07-08 13:55:36.060438+00,2026-07-08 15:37:37.303214+00,Ariadna Grid,,,"Parque Empresarial Boroa, 2B-1",Amorebieta-Etxano,Bizkaia,Spain,https://www.ariadnagrid.com,,,"{Software,Spain,Grid}",google,,{},Technology partner providing software and analytics for electricity distribution system operators.,,,f,
24c85182-cd9f-499a-b9b0-b5c6d3b17ef1,,Solar GmbH,info@solarsolutions.ag,,,,,2026-07-08 13:57:10.959583+00,2026-07-08 15:37:37.303214+00,Solar Solutions GmbH,,,,,,Germany,https://www.aeg-solar.com,,,"{Distributor,Germany,""Solar PV""}",google,,{},German solar company distributing AEG-branded PV modules and equipment.,,,f,
2528b1b0-9fda-4469-84f8-78b46db824d2,,SOLAR ENERGIES,megan@mgsolar.cn,+34687528308,,,,2026-07-08 13:57:10.86003+00,2026-07-08 15:37:37.303214+00,MG SOLAR RENEWABLES ENERGIES S.L.,,,,,,Spain,https://www.mgsolarracking.com,,,"{Mounting/Tracker,Spain,""Solar PV""}",google,,{},Spanish company producing solar racking and mounting systems.,,,f,
25543f35-3440-418c-b4c5-c5f8a12bd8f4,,CR-Tools,info@cr-tools.de,+498956824642,,,,2026-07-08 13:55:50.442358+00,2026-07-08 15:37:37.303214+00,CR-Tools,,,,,,Germany,https://www.cr-tools.de,,,"{Testing/Certification,Germany}",google,,{},"German supplier of tools and equipment, likely for PV installation or testing.",,,f,
25544341-bd9e-4bf9-8f4f-81a52c14cbf6,,AUTO INDUSTRIES,vineet@iautovolt.com,+919818360604,,,,2026-07-08 13:55:37.203469+00,2026-07-08 15:37:37.303214+00,AUTO VOLT INDUSTRIES,,,,,,India,,,,"{Other,India}",google,,{},Indian company operating in the electrical/energy equipment sector.,,,f,
25603099-9a6a-4df3-a55e-b60a644bb7ae,,Fronius GmbH,contact@fronius.com,+43 7242 2410,,,,2026-07-08 13:56:09.388014+00,2026-07-08 15:37:37.303214+00,Fronius International GmbH,,,,Pettenbach,Upper Austria,Austria,https://www.fronius.com,,,"{""Inverter Mfr"",Austria,""Solar PV""}",google,,{},Austrian manufacturer of solar inverters and energy storage systems.,,,f,
257710da-e551-4cfa-aefa-3bb87fae2c25,,AIRTEAM GmbH,info@airteam.ai,+49493037580830,,,,2026-07-08 13:55:31.825378+00,2026-07-08 15:37:37.303214+00,AIRTEAM Aerial Intelligence GmbH,,,,,,Germany,https://www.airteam.ai/,,,"{Testing/Certification,Germany,""Solar PV""}",google,,{},German firm providing aerial drone inspection and analytics for solar assets.,,,f,
258e89a3-ca99-4ce6-be20-0de313c8e089,,Shenzhen Ltd.,lei.pi@ptl-global.com,+4917634333168,,,,2026-07-08 13:57:05.909432+00,2026-07-08 15:37:37.303214+00,"Shenzhen Precise Testing Technology Co., Ltd.",,,,Shenzhen,Guangdong,China,https://www.ptl-global.com,,,"{Testing/Certification,China,""Solar PV""}",google,,{},Chinese company providing precision testing technology for PV and electronics.,,,f,
